"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"1",-0.00389679870209513,-0.0259300896303216,-0.00495868767764528,0.0037076143396314,0.00971989042427802,-0.0129388390554496,-0.0155032636582172,-0.0246680022190461,-0.0118294367749931,0.0300495933677532,0.0252898936145898,-0.0292014797740118,0.0434534931326066,0.000187262573775465,-0.0445606767720245,-0.0221255435178879,-0.0160742452188503,0.00739323528162862,0.00132101543495396,0.0345612571793475,-0.00746008298882502,0.0173021509131905,-0.00655351749151257,-0.00369819950912968,-0.000182116094113159,-0.0216766391384023,0.030149261210279,-0.0313285751931214,-0.0393065526482672,-0.0199078636674111,-0.012794257025865,-0.0048556897099695,-0.0133403984863963,0.0350775401762968
"2",-0.00721463621414015,-0.00309629390071095,-0.00500099497677021,-0.0243321209321771,0.0215655897431838,-0.0263353649789026,-0.0129957147304146,-0.016926263056638,-0.00216587015343915,0.0328969131919663,0.00655941502632438,-0.0295188192385295,0.0423160392023345,0.0102273406704244,-0.0469195275039171,-0.0298900945708349,-0.0215803397087393,-0.00903385994324009,-0.00569586199077059,0.0320094896714932,-0.0145884924141861,0.0231531848480574,-0.0283138838566502,0.00245301832074928,0.00121846497500864,-0.0151672895295158,0.0405617678937346,-0.0373963452098151,-0.0317222761213989,-0.00911565355938063,-0.00764226303237489,-0.000808769103662648,0.00206746545446964,0.0466008048881531
"3",-0.0347544106311712,-0.016213114269292,0.00570834726658011,-0.0269256123649379,0.0292775890063959,-0.0197114652581305,0.00123609520360379,0.00675937952240941,-0.000583049625894698,0.0212163687291512,0.0209857611149374,-0.0353036135926283,0.0508667526781491,0.00305344475946039,-0.0447741299113606,-0.040312641704065,-0.0250735889811752,-0.00852169837722505,-0.00157424739436373,0.0350638349793293,-0.0174395438786426,-0.0216484567553135,-0.0366735924841653,-0.000540982600747278,-0.0266226068787982,-0.000680652898066905,0.0392007131455567,-0.0314050438978053,-0.0245964907146661,-0.0115951672052396,-0.0077195550982886,0.0125342396686751,0.00921798107460048,0.0588800375432182
"4",-0.0240203051489716,-0.0282628525504051,-0.0140196215152073,-0.0146832915174102,0.0463695768885844,0.0110351307295515,-0.0115582079511483,0.0121223299778811,-0.0120595614405782,0.030416397699175,0.0331252587718247,-0.0341027635612104,0.0712605695922363,0.0112281333313283,-0.0607788396949012,-0.0262080850512128,-0.0254505713566015,-0.0124507153453096,-0.00518410084578512,0.0253146569781825,-0.0242364327801653,-0.0194130346199941,-0.024723032677304,-0.0194088924831244,-0.0273529884913234,-0.00279157684091526,0.036148205773742,-0.0144692273838035,-0.0311538276234318,0.0119858392226257,-0.0103373167261013,0.0011109197761827,0.0128013458466255,0.0640332836428654
"5",-0.0350622153453994,-0.0306971621030824,-0.021506313936219,-0.0201788066484035,0.0245439846813222,0.00396141703633511,-0.00337773058061687,-0.00722442253898514,-0.0102450261951518,0.0173546981572143,0.0175077463883911,-0.00232988179094179,0.0571479278309148,0.00210710173259033,-0.0744883704664359,-0.014003247791423,-0.0222268226322618,-0.0142801143423386,-0.00827253106038508,0.0316439178953619,-0.0538473424882552,-0.0155294292567671,-0.01103172006324,-0.0163464140354303,-0.0280674147141111,-0.0216934552979114,0.0427669857784143,-0.0302794882443544,-0.0274563493448997,0.0151111700220667,-0.00553836621327189,-0.00442378521607698,0.0239267437895836,0.0633057170861928
"6",-0.0800218673596909,-0.044088164939041,-0.0138576867245849,-0.0215604941409422,0.0290360030792572,-0.0232913268672311,-0.00868232071219014,0.0037225742090845,-0.0169892498975957,-0.00380643935400284,-0.010199777387811,-0.00407483804176741,0.0762952542588834,0.00783730669175976,-0.0675015339507012,-0.0463270109357174,-0.0142021982033841,-0.0349975714871968,-0.00459769294816735,0.0411662311824686,-0.0550024571951624,-0.0375736591629039,-0.00824954196972995,-0.045831152793663,-0.0491297310935178,-0.0387978450682382,0.0231495105615258,-0.0409618574034299,-0.0294895203117362,0.0145107946861122,-0.00475180303968004,0.00633787240626664,0.0361432230388012,0.0687811328586995
"7",-0.0826318192546037,-0.0412793279358305,-0.0148216012356491,-0.0209097494216602,0.0344308290119166,-0.0194230497221828,-0.0158099225884747,0.00590274853722055,-0.0086692021889782,-0.0101631326783209,-0.00471125807925,-0.0142988290690233,0.0569163072561588,-0.00741202589107728,-0.0668523246220693,-0.0552926333963253,-0.0191275928682629,-0.0310367141130321,-0.0129140365771229,0.0506294217718536,-0.0475082139066292,-0.0412597930727311,-0.00311765396248401,-0.0450528971335224,-0.0512143396591034,-0.0449699916242685,0.0315253007243624,-0.0321098254465304,-0.0180414742729551,0.0208375022913053,-0.00910126121916899,-0.000916824666176179,0.0336034212344671,0.0529357376016713
"8",-0.105426241572631,-0.0388230297469193,-0.0211295867189287,-0.0199476790094485,0.0522934367258847,-0.00701227935810408,-0.0373149313682558,-0.00667513865936129,-0.0167204482267753,-0.00572646809855782,-0.00881081195344901,-0.0273446544529438,0.0172544051306797,-0.00317204169218973,-0.0684612657614883,-0.0580971280407428,-0.0237797630117511,-0.0363892135647205,-0.019226462851639,0.0605085133348085,-0.0372911389674817,-0.0525350552949163,0.0173042481157196,-0.061056561327434,-0.0511884813829172,-0.0552953966525178,0.00763649911848507,-0.0392443902664441,-0.0119309651371979,0.0180760438352826,-0.015971662730529,0.000321214006030963,0.0294163077626825,0.0422189307420913
"9",-0.107370197643247,-0.0200221379640436,-0.0239054962416743,-0.0139074907669102,0.0583741786811794,-0.00302077614223207,-0.0320120967802334,-0.00393925398684733,-0.026096903381774,-0.00737025177961539,0.00224311361003691,-0.024864695128079,0.0404343699747014,-0.00893506764231082,-0.0559686176427023,-0.0598614281444602,-0.0315125127463395,-0.0624495363567127,-0.0117191233727847,0.0771268644934377,-0.0485134415502648,-0.0742942448749358,0.0210672141894028,-0.0563480254469783,-0.0371529183157222,-0.0618084414350171,0.0112894153545091,-0.0435490534140753,-0.0251701182029962,0.0215425224094365,0.0120277253807407,-0.000536904494736441,0.0174292452024238,0.0425356463766272
"10",-0.0981054321282307,-0.0223442489657709,-0.0181310596669106,0.00473426602718615,0.0476063118973891,-0.00881682787345522,-0.027296841157355,-0.00381002252745753,-0.0228405043823472,-0.011051682077959,-0.0201602215744128,-0.0242446150718885,0.0343263207129603,-0.0145305650506375,-0.0606692229005516,-0.0487948758226667,-0.0183990495555281,-0.0624506560483113,-0.0095974996204846,0.0787280110070607,-0.0404007682240813,-0.0832624163987536,0.0162492896606377,-0.0468376625137076,-0.022941019932118,-0.0466705234811884,0.00645739663562824,-0.0274159042592946,-0.0333251820287902,0.0361100374628069,0.0166592658945663,-0.00464637133989322,0.0143107486940533,0.037692593168802
"11",-0.0853023531818255,-0.00651514473860971,-0.0110861930873639,0.0143872020169462,0.0261930622539003,0.0024127034397884,-0.0478286275946044,-0.00740130190530052,-0.0176485505181418,-0.0079919737422101,-0.0149637747351316,-0.012673731596157,0.0651355766950817,-0.0169335544884904,-0.0825953338762129,-0.0436114798800374,-0.0317852309398032,-0.0928097201295138,-0.00749568521017358,0.0732055612673179,-0.0295287446812329,-0.0803331298781634,0.00600671831892778,-0.0509473934049815,0.00084535207355395,-0.0512559734259299,0.0364898318835325,-0.0356857223913668,-0.0357004625418462,0.0305879731584801,0.00101537605366267,-0.0197597311505213,0.0263029514350285,0.0162741415865296
"12",-0.0901047004600675,-0.00766757563890975,0.00872742606491085,0.0101637284042748,0.0450596498327401,-0.00472707200395643,-0.0418914086299897,-0.013938393304529,-0.0445399261114571,-0.00406752838434501,-0.0140554183981588,-0.000585934524444336,0.0651042218575542,-0.0116731843170642,-0.0714857423702316,-0.0448193109106622,-0.0267088756531779,-0.0949354934223182,-0.00665370288702091,0.0760437131787082,-0.0366205686195099,-0.0625959395882353,0.00576999765558918,-0.015052071231709,-0.0220549369529634,-0.0565885318834597,0.0517624556729007,-0.0371479648649734,-0.0280610324953291,0.0250152930249553,0.00466975313530453,-0.0130539742960743,0.0235253199824071,0.025901264720399
"13",-0.0883336144978969,-0.0390353099416081,-0.00534710943940618,0.000230642360161246,0.0574015719468629,0.0116099989779984,-0.0441859247685551,-0.010669160086607,-0.0381558161423194,-0.0022829747415243,-0.0079012418727074,-0.00148233266381278,0.0379391912978596,0.0141548196418268,-0.0569977388964461,-0.0361048514987006,-0.0402379796665361,-0.107386538617897,-0.0135967978475618,0.0666440748749412,-0.0468190426947529,-0.0713331458815616,0.0109393830474638,-0.0371156502311892,-0.00892947584039414,-0.0537988701826876,0.0419316303386687,-0.021861781382897,-0.0349076461542331,0.026591873112283,0.0156055701491919,-0.0274330017475058,0.00956374090134421,0.0257407156123865
"14",-0.0951402921315871,-0.035404950844513,-0.00498077847852949,0.0218686686395359,0.0660579661734824,0.0136205862164751,-0.0472505437269426,-0.0119946695825354,-0.0505943230772246,0.000392850454056338,0.00136283580168332,0.0233129543902673,0.0525789926381204,0.0277994070677389,-0.0526900362012713,-0.0409390338626515,-0.0385456283853842,-0.0943773818897861,-0.00516171279210798,0.0485126535100154,-0.0343244265493177,-0.075308260059115,0.00723214525213705,-0.0344680782621106,-0.0126367651285741,-0.0476159977304651,0.0381017507380053,-0.027854885084944,-0.0144170555882827,0.0298772511839795,0.014233304173404,-0.0345911704477718,0.00526027576824452,0.0350396499493003
"15",-0.103682941350872,-0.0280574720161814,0.0148743099864735,0.0239484767971515,0.0590001303825417,0.0182449751482538,-0.0531294006886051,-0.0217031671370044,-0.0435198528456195,-0.010286753758364,0.000773998798186965,0.0259866846685637,0.0546765839604794,0.0360407364250079,-0.0507565922616076,-0.0390698455374342,-0.0180719226284253,-0.107315622881674,0.0012237297574444,0.0336606232871345,-0.0330830077680531,-0.0968135384595603,-0.00808171127045256,-0.0485378361240404,-0.00616916435545472,-0.0304177072850826,0.0515547417385761,-0.013165744869131,-0.029874304749122,0.0521236109396319,0.00356640057614171,-0.0503657692619795,-0.00800072740297101,0.0340360285591031
"16",-0.10936593197667,-0.0206916545673571,0.00409161529992811,0.0259518784090372,0.0542672166609083,0.0133230557704495,-0.0340842586356202,-0.0231940470100986,-0.0254051997087498,-0.010657614416254,-0.00864857067340617,-0.000327572354812347,0.0432915069676581,0.0257625689209166,-0.0727141782332548,-0.03462471039489,-0.0110197333302817,-0.092855875484702,-0.00657032053506355,0.0725506499710935,-0.0340548520704348,-0.10157410851862,0.00263083677400965,-0.0338387596993793,-0.0128393854710421,-0.00392814291401991,0.0598780208158864,0.00660863070549967,-0.0241509417608392,0.0385711999313399,0.0231711873558039,-0.0384428530105927,-0.00758302312729178,0.0332625179535469
"17",-0.10862646319074,-0.0127772811667798,-0.0136938695293147,0.0119960770535858,0.0669355162212138,0.0238383707198053,-0.0310842726650437,0.00374115975832998,-0.00335813732415208,0.0018565977510303,-0.0113294704099756,-0.000572125927700983,0.0491922490206298,0.0239223202114036,-0.0848045535820995,-0.0393060894234747,-0.00981316547823951,-0.0858576766900997,0.0165036227106366,0.0785267604489495,-0.0441960773930711,-0.108188126807318,-0.000832320969621627,-0.0446532535830392,-0.0371136369157069,-0.0319364295610072,0.0408003957564491,0.00205085443371678,-0.0330174522557002,0.0393267571457007,0.0225823446893241,-0.0489303759045253,-0.00224647919764433,0.0328120209402498
"18",-0.106846777572277,-0.0167571345277782,-0.0175371033743119,-0.000388524646148691,0.052746354148091,0.0319693039264212,-0.0419137622413167,0.00719710003780329,0.0163321643294464,-0.00439286933347525,-0.0183659512198361,0.0102252786308159,0.0575716485272117,0.0319612094763055,-0.0733761526745655,-0.0402000843048427,-0.026532198014156,-0.0814788616456986,0.00244555755760401,0.0822395274507474,-0.0477385113966714,-0.119016903145849,-0.00835086371142637,-0.0286663118819935,-0.0360114432369784,-0.0191418068884941,0.0619301978339022,0.00736374359591888,-0.0363729134732312,0.0580641446884609,0.0183603295615747,-0.0518435226790495,0.0159800204412862,0.0207739532897175
"19",-0.112851395892209,-0.0323203677338683,-0.0229165135959157,0.00083907430813819,0.0334562309681264,0.0469408202533531,-0.0206471816483181,0.00303980321922472,0.0234133812020812,0.00374577847580738,-0.0510218969367108,0.033465306734868,0.0624311447711732,0.0317952207884846,-0.0953851200228877,-0.0285683229978987,-0.0441389259083789,-0.0990583906518132,0.00246699372492467,0.076343226344652,-0.031732534823041,-0.104572783657207,0.0134965931654411,-0.0191241451003912,-0.0185382537355204,-0.0186727163536973,0.0595718489374595,-0.0099112772752639,-0.0384397272286919,0.0478538123062431,0.011497006279538,-0.0633050584734036,0.0368372098041596,0.0334663466245192
"20",-0.112579536158595,-0.0519357303455573,-0.00660122018678073,-0.0152237159959601,0.0577148443251599,0.0467735358055322,-0.0204119673168149,0.00170439324204918,0.0360251803279762,-0.00252353918121211,-0.0684868078443894,0.0210867666663845,0.0686405033727903,0.0172860173667022,-0.063110887983614,-0.042601414289432,-0.0489322167652564,-0.0875680467768315,0.00636648713721076,0.0663767741494539,-0.0101529315451098,-0.105656857943244,0.0159684085800622,-0.0139150425756141,-0.00539301125352119,-0.00752417457116113,0.0682721856905725,-0.000114244554357406,-0.0390223306177457,0.0448651394461196,-0.00780006035238782,-0.0533426953655207,0.0290180735372396,0.0432229711065483
"21",-0.11109420221208,-0.0567213171511472,0.00211187853039842,-0.00549748739334925,0.0781214526965719,0.0475351740595284,-0.00507825812687448,0.0283055129127153,0.0264176006922059,-0.000269060717236357,-0.0712042957774913,0.0201152499541644,0.0498236004309912,0.0185464928169991,-0.0638388500692736,-0.0536425253160873,-0.0588051781807888,-0.106255516917367,0.0114641639627202,0.0676716725147569,-0.00273813116688176,-0.093463622844335,0.0257201605828918,0.00702681913099982,-0.006054677664144,0.00154446966947063,0.0887330227519969,0.0109672439751304,-0.036360856573562,0.0598909731967574,0.00264836348709473,-0.0526262633399439,0.0236766730286331,0.0371890270782576
"22",-0.138186565555097,-0.0582884864432322,-0.0261545381666841,0.00597382853636325,0.0971995975051893,0.0647321218067046,-0.0133395972340332,0.0142852179784383,0.0413327566871757,0.0129222536097738,-0.0664304696814666,0.0116095685398034,0.0372033834183848,0.0229852200863585,-0.0716718569636953,-0.0425034629915022,-0.0574325769437917,-0.109541953765519,0.0273888626645281,0.0629562800219254,-0.018219569440636,-0.0953489147287074,0.0304449065271549,-0.0147244935825012,0.0175280246148438,0.000825246772803033,0.0857412403449063,-0.0082677865469722,-0.0469833101488705,0.0628052749444375,0.0119734033519149,-0.0584845104441283,0.0231877961669059,0.0223226785494759
"23",-0.150061264590492,-0.0440387873454741,-0.0718610219166324,0.0206280717022571,0.0877316240299669,0.0693223151274498,-0.010665860020161,0.0106795058104127,0.0254670158391577,0.0101019204963812,-0.089033807525915,0.018163419733149,0.0340469090562679,0.0284106753526064,-0.0703862730178403,-0.0490296529793635,-0.035495637250529,-0.130631485104758,0.0381755178162308,0.0535046084831215,-0.0138245754217973,-0.0921179773760198,0.0160798788783535,-0.0322176693604576,-0.00558684531896656,-0.0095308300181239,0.102514425775132,-0.0302838197366329,-0.063033095631033,0.0649317599234245,0.0232374724216489,-0.0563781688266823,0.0130053886695062,0.0224136076797696
"24",-0.162574364807455,-0.028799883404319,-0.08513999550667,0.0145551866644214,0.0883864964310138,0.0493387431410233,-0.0151109928933355,-0.000698429203344698,0.0278675289389243,0.012585066756073,-0.0840564815312434,0.0123141856327235,0.0316810887905712,0.0250144494508243,-0.071384046235002,-0.0488672053022122,-0.0256721657368171,-0.125143593627623,0.0413018420771945,0.0624363081213296,0.0181730960448754,-0.0807784381678497,0.0210551497353387,-0.0164995685272698,-0.0215780207099722,-0.0060581719005518,0.108281310398865,-0.0334939238262572,-0.0522087752819367,0.0588963665188369,0.0211043788383411,-0.0605079308409341,-0.0128368109043061,0.0359780551799082
"25",-0.171052447882341,-0.0185839664441502,-0.0790285779760379,0.00728095301899163,0.0995146322447814,0.0543369074742582,-0.0312094304088658,0.0123414394614633,0.0197228677802661,0.00272695628187632,-0.0820775710407538,0.0242603751153515,0.0304061445564757,0.0388816715841277,-0.0795659444059945,-0.0495790491094385,-0.0258284435372408,-0.094023038690979,0.0545856180008551,0.0867884687256492,0.01458290206321,-0.0734718679714799,0.0219330201748201,-0.0294446865850657,-0.0317286582315748,-0.0095388518044285,0.106453703481831,-0.0214695301212926,-0.048889296539181,0.0747792183565786,0.0419374060572334,-0.0466467481916289,-0.0180969017933522,0.0307929253796178
"26",-0.175560250898347,-0.0190667974516546,-0.096438591024459,0.0346906370142898,0.080681888300275,0.0308378470644175,-0.0337056883835625,0.0121022690044059,0.021071559551843,0.0128159431556766,-0.0708814026237456,0.0220620192878492,0.0140016311014728,0.0341023133362227,-0.0584959501102185,-0.0607919278663339,-0.0308436301135355,-0.105159047541682,0.056405648492331,0.0908855606515976,0.0122321421484971,-0.0720004324280634,0.0301809659829099,-0.0198733121646655,-0.0267450781991862,-0.0215197599415113,0.127899730240239,-0.0222116366837032,-0.0277922112005782,0.0842553518143368,0.0392006514486527,-0.0721690080983393,-0.0208031404656118,0.0454251170493062
"27",-0.192832693411155,-0.00426509798104276,-0.0962912102129433,0.0416404726038759,0.0782546061802713,0.00966001239805493,-0.0256103213966559,-0.0150019309395254,0.0243624950188756,0.0185315399142534,-0.0557466659147377,0.00731338392287128,0.0127999086038465,0.0333129130158057,-0.0432023752186642,-0.0636979641962003,-0.0254238077026487,-0.0877003724308555,0.0454794750974073,0.105352188665327,0.0189311262456211,-0.0569719491296652,0.0318743865172762,-0.0499290070977655,-0.0290036311680233,-0.0415166586037545,0.126034377336547,-0.0381393743050462,-0.0158806815613964,0.0759116438324208,0.0269291573396469,-0.0672068956955678,-0.00773852968347743,0.0634267015156986
"28",-0.193617835757144,0.00552825249436718,-0.0997026576732215,0.0561645144921084,0.0797222801028559,0.0310237946016086,-0.0281393618822261,-0.0232668442502116,0.0221463157620896,0.0588738805140712,-0.0462980050779577,0.0104691511971,0.00751034233164985,0.055585861802621,-0.0415384827779732,-0.0859507013691744,-0.0109852247059541,-0.102182159901624,0.025366302325856,0.11272010077252,0.0356472145980224,-0.0488316018372774,0.0373203259241569,-0.0659730054643133,-0.0349491368264973,-0.0379535258482739,0.144096946875911,-0.0298988646034377,0.00483532862255256,0.080156979582319,0.0265599773572474,-0.0492028203046832,-0.00625199188039484,0.0597631147053012
"29",-0.189093867063277,0.0074454180961951,-0.120249263316748,0.0690641330231409,0.0892673830062081,0.0292309395413521,-0.0171155103269732,-0.0200689676490415,0.0468565589580429,0.0440817338253781,-0.0380359182430365,0.0291210263487738,0.0298999271408731,0.0343845025084757,-0.0428054255533163,-0.0862772874339919,-0.0362493122348794,-0.107205208145349,0.00725266801281777,0.127969428233556,0.0109971548875718,-0.0649029031818052,0.0571076095131557,-0.0619858802953886,-0.0218749892804515,-0.0250066488349508,0.123865491546183,-0.0072843594659776,0.005040009095644,0.0912739297656125,0.0163611088397887,-0.0504933254427613,-0.00107232218483529,0.0561137003801736
"30",-0.180945910268769,0.00556977504177012,-0.131426032435489,0.0635384246454204,0.0743414011325326,0.02908235434035,-0.00938560259325287,-0.0232079211406524,0.0299791191432169,0.0216116244350066,-0.0274569879028372,0.0216825111773366,0.0217162152707305,0.0338556900517043,-0.0594814323360657,-0.0993718910926051,-0.0330173054646677,-0.10346800998012,-0.00164266000752623,0.129783330564522,0.00552898051533747,-0.0781807666330023,0.0415001069038705,-0.0565076275522296,-0.0231138615630775,-0.0384781286917293,0.109651538550098,-0.0121480628739063,-0.00723315200802246,0.0899885099251341,0.0297273561388329,-0.0353790490811949,0.00469798110853254,0.0585770553330496
"31",-0.150524415242035,-0.020889649985432,-0.130007196573734,0.0467640272320029,0.0633207101075851,0.0059988395096278,-0.0128727933626863,-0.0132229282673382,0.0135667712226744,0.0345130345158487,-0.0359447348559562,0.0246785533382951,0.00157445335188755,0.0519735729577637,-0.0690764702564175,-0.0888054070480825,-0.030804252691065,-0.115233067033035,0.0151027140553246,0.137992790383828,0.00586446789071332,-0.109740812757419,0.0302272032932317,-0.0520463075012633,-0.00932100278061769,-0.0117589432713188,0.109261629725059,0.00512761010922138,0.00689137740697255,0.0700315067166475,0.027963198878065,-0.037074590450064,0.00381668366691235,0.0724444395926872
"32",-0.139372389537085,-0.0269000409381572,-0.126069553888734,0.0281234605738258,0.0794025943712943,0.0166540705320626,-0.00175791404532039,-0.0117303061142884,0.0234907350774473,0.0248667986203738,-0.0275863855756999,0.00284472142427376,0.00967044789909943,0.0653833554339972,-0.0551659382620724,-0.12153377272221,-0.0303144141260086,-0.1350057407197,0.0418465100306811,0.126314248934444,-0.00111996511047185,-0.127736458050301,0.0143089501718991,-0.0394614891313112,-0.000265457427435817,-0.0194055300670076,0.113978049703016,0.00507442115878939,-0.0078044835239488,0.0682284319243475,0.0478093448933631,-0.0534937557892663,0.0103363437214948,0.0738896921566192
"33",-0.153020071521229,-0.0299920731605086,-0.113659734210836,0.0246021035031196,0.084890091974283,0.030357929103259,0.0188471550795927,-0.0112890890009642,0.0361245379468033,0.0230637564605534,-0.0263145198024342,0.0281009185395582,0.0158108857892021,0.0755007917041765,-0.0533623974737699,-0.118237078449798,-0.00918492570720395,-0.136520182633182,0.0397428021023534,0.121454051237713,-0.00550397080247829,-0.143136260478058,0.0173347967904875,-0.0134595457181701,-0.00552047667912859,-0.040343506820254,0.119116658238912,0.0189385857368666,-0.0132158710646111,0.0875056027711964,0.0525208582487263,-0.0485226558871844,0.00209917455824248,0.0582191162097994
"34",-0.169680029688563,-0.024676220418931,-0.109080801098784,0.028214468972969,0.0790970627228517,0.0268407967480664,0.0347041469621653,-0.0282404291151916,-0.00307496009207098,0.0462572824654255,-0.0241559452688504,0.0322519254597112,0.0253271247609952,0.076859299925938,-0.0531265863139193,-0.128864926313869,0.00957633902017506,-0.14576593802501,0.0453779183664679,0.115109404392913,-0.00212984244027248,-0.147277702764971,0.00855801411545903,-0.00407780337526971,-0.00313215357352098,-0.0208967460271165,0.116202462756217,0.0130613517941186,0.0114566162302051,0.104222507323503,0.0667297805576083,-0.0484496488665636,0.011293118611936,0.0462947051657086
